index,respondent,type,value,value-units,y
2023-10-13 02:00:00,US48,D,459896,megawatthours,459896.0
2023-10-13 03:00:00,US48,D,441012,megawatthours,441012.0
2023-10-13 04:00:00,US48,D,419885,megawatthours,419885.0
2023-10-13 05:00:00,US48,D,400141,megawatthours,400141.0
2023-10-13 06:00:00,US48,D,383101,megawatthours,383101.0
2023-10-13 07:00:00,US48,D,371378,megawatthours,371378.0
2023-10-13 08:00:00,US48,D,364647,megawatthours,364647.0
2023-10-13 09:00:00,US48,D,363122,megawatthours,363122.0
2023-10-13 10:00:00,US48,D,370292,megawatthours,370292.0
2023-10-13 11:00:00,US48,D,387197,megawatthours,387197.0
2023-10-13 12:00:00,US48,D,408036,megawatthours,408036.0
2023-10-13 13:00:00,US48,D,419680,megawatthours,419680.0
2023-10-13 14:00:00,US48,D,427997,megawatthours,427997.0
2023-10-13 15:00:00,US48,D,438428,megawatthours,438428.0
2023-10-13 16:00:00,US48,D,444469,megawatthours,444469.0
2023-10-13 17:00:00,US48,D,450520,megawatthours,450520.0
2023-10-13 18:00:00,US48,D,456198,megawatthours,456198.0
2023-10-13 19:00:00,US48,D,461251,megawatthours,461251.0
2023-10-13 20:00:00,US48,D,464694,megawatthours,464694.0
2023-10-13 21:00:00,US48,D,469027,megawatthours,469027.0
2023-10-13 22:00:00,US48,D,472656,megawatthours,472656.0
2023-10-13 23:00:00,US48,D,471626,megawatthours,471626.0
2023-10-14 00:00:00,US48,D,468536,megawatthours,468536.0
2023-10-14 01:00:00,US48,D,460550,megawatthours,460550.0
2023-10-14 02:00:00,US48,D,449081,megawatthours,449081.0
2023-10-14 03:00:00,US48,D,432995,megawatthours,432995.0
2023-10-14 04:00:00,US48,D,414133,megawatthours,414133.0
2023-10-14 05:00:00,US48,D,395427,megawatthours,395427.0
2023-10-14 06:00:00,US48,D,379438,megawatthours,379438.0
2023-10-14 07:00:00,US48,D,366901,megawatthours,366901.0
2023-10-14 08:00:00,US48,D,357906,megawatthours,357906.0
2023-10-14 09:00:00,US48,D,352127,megawatthours,352127.0
2023-10-14 10:00:00,US48,D,351715,megawatthours,351715.0
2023-10-14 11:00:00,US48,D,357131,megawatthours,357131.0
2023-10-14 12:00:00,US48,D,365878,megawatthours,365878.0
2023-10-14 13:00:00,US48,D,377382,megawatthours,377382.0
2023-10-14 14:00:00,US48,D,390760,megawatthours,390760.0
2023-10-14 15:00:00,US48,D,402539,megawatthours,402539.0
2023-10-14 16:00:00,US48,D,410391,megawatthours,410391.0
2023-10-14 17:00:00,US48,D,416943,megawatthours,416943.0
2023-10-14 18:00:00,US48,D,416553,megawatthours,416553.0
2023-10-14 19:00:00,US48,D,411749,megawatthours,411749.0
2023-10-14 20:00:00,US48,D,414069,megawatthours,414069.0
2023-10-14 21:00:00,US48,D,419008,megawatthours,419008.0
2023-10-14 22:00:00,US48,D,423253,megawatthours,423253.0
2023-10-14 23:00:00,US48,D,425402,megawatthours,425402.0
2023-10-15 00:00:00,US48,D,427475,megawatthours,427475.0
2023-10-15 01:00:00,US48,D,425448,megawatthours,425448.0
2023-10-15 02:00:00,US48,D,417587,megawatthours,417587.0
2023-10-15 03:00:00,US48,D,404787,megawatthours,404787.0
2023-10-15 04:00:00,US48,D,388301,megawatthours,388301.0
2023-10-15 05:00:00,US48,D,370982,megawatthours,370982.0
2023-10-15 06:00:00,US48,D,357625,megawatthours,357625.0
2023-10-15 07:00:00,US48,D,346945,megawatthours,346945.0
2023-10-15 08:00:00,US48,D,339755,megawatthours,339755.0
2023-10-15 09:00:00,US48,D,336442,megawatthours,336442.0
2023-10-15 10:00:00,US48,D,335790,megawatthours,335790.0
2023-10-15 11:00:00,US48,D,339404,megawatthours,339404.0
2023-10-15 12:00:00,US48,D,348125,megawatthours,348125.0
2023-10-15 13:00:00,US48,D,358408,megawatthours,358408.0
2023-10-15 14:00:00,US48,D,369564,megawatthours,369564.0
2023-10-15 15:00:00,US48,D,378361,megawatthours,378361.0
2023-10-15 16:00:00,US48,D,384526,megawatthours,384526.0
2023-10-15 17:00:00,US48,D,389892,megawatthours,389892.0
2023-10-15 18:00:00,US48,D,393750,megawatthours,393750.0
2023-10-15 19:00:00,US48,D,396339,megawatthours,396339.0
2023-10-15 20:00:00,US48,D,397978,megawatthours,397978.0
2023-10-15 21:00:00,US48,D,403821,megawatthours,403821.0
2023-10-15 22:00:00,US48,D,412418,megawatthours,412418.0
2023-10-15 23:00:00,US48,D,422824,megawatthours,422824.0
2023-10-16 00:00:00,US48,D,432959,megawatthours,432959.0
2023-10-16 01:00:00,US48,D,435351,megawatthours,435351.0
2023-10-16 02:00:00,US48,D,425726,megawatthours,425726.0
2023-10-16 03:00:00,US48,D,410095,megawatthours,410095.0
2023-10-16 04:00:00,US48,D,390415,megawatthours,390415.0
2023-10-16 05:00:00,US48,D,372871,megawatthours,372871.0
2023-10-16 06:00:00,US48,D,360448,megawatthours,360448.0
2023-10-16 07:00:00,US48,D,351470,megawatthours,351470.0
2023-10-16 08:00:00,US48,D,346517,megawatthours,346517.0
2023-10-16 09:00:00,US48,D,347211,megawatthours,347211.0
2023-10-16 10:00:00,US48,D,357588,megawatthours,357588.0
2023-10-16 11:00:00,US48,D,380687,megawatthours,380687.0
2023-10-16 12:00:00,US48,D,404078,megawatthours,404078.0
2023-10-16 13:00:00,US48,D,416528,megawatthours,416528.0
2023-10-16 14:00:00,US48,D,422962,megawatthours,422962.0
2023-10-16 15:00:00,US48,D,426576,megawatthours,426576.0
2023-10-16 16:00:00,US48,D,427878,megawatthours,427878.0
2023-10-16 17:00:00,US48,D,428651,megawatthours,428651.0
2023-10-16 18:00:00,US48,D,429671,megawatthours,429671.0
2023-10-16 19:00:00,US48,D,430046,megawatthours,430046.0
2023-10-16 20:00:00,US48,D,430233,megawatthours,430233.0
2023-10-16 21:00:00,US48,D,435322,megawatthours,435322.0
2023-10-16 22:00:00,US48,D,443338,megawatthours,443338.0
2023-10-16 23:00:00,US48,D,452660,megawatthours,452660.0
2023-10-17 00:00:00,US48,D,459898,megawatthours,459898.0
2023-10-17 01:00:00,US48,D,458549,megawatthours,458549.0
2023-10-17 02:00:00,US48,D,446835,megawatthours,446835.0
2023-10-17 03:00:00,US48,D,427544,megawatthours,427544.0
2023-10-17 04:00:00,US48,D,405304,megawatthours,405304.0
2023-10-17 05:00:00,US48,D,386635,megawatthours,386635.0
2023-10-17 06:00:00,US48,D,372887,megawatthours,372887.0
2023-10-17 07:00:00,US48,D,364171,megawatthours,364171.0
2023-10-17 08:00:00,US48,D,358773,megawatthours,358773.0
2023-10-17 09:00:00,US48,D,359505,megawatthours,359505.0
2023-10-17 10:00:00,US48,D,368174,megawatthours,368174.0
2023-10-17 11:00:00,US48,D,391578,megawatthours,391578.0
2023-10-17 12:00:00,US48,D,414527,megawatthours,414527.0
2023-10-17 13:00:00,US48,D,423722,megawatthours,423722.0
2023-10-17 14:00:00,US48,D,425465,megawatthours,425465.0
2023-10-17 15:00:00,US48,D,426472,megawatthours,426472.0
2023-10-17 16:00:00,US48,D,426718,megawatthours,426718.0
2023-10-17 17:00:00,US48,D,426770,megawatthours,426770.0
2023-10-17 18:00:00,US48,D,427655,megawatthours,427655.0
2023-10-17 19:00:00,US48,D,429125,megawatthours,429125.0
2023-10-17 20:00:00,US48,D,430987,megawatthours,430987.0
2023-10-17 21:00:00,US48,D,436685,megawatthours,436685.0
2023-10-17 22:00:00,US48,D,445062,megawatthours,445062.0
2023-10-17 23:00:00,US48,D,453528,megawatthours,453528.0
2023-10-18 00:00:00,US48,D,459903,megawatthours,459903.0
2023-10-18 01:00:00,US48,D,458405,megawatthours,458405.0
2023-10-18 02:00:00,US48,D,446427,megawatthours,446427.0
2023-10-18 03:00:00,US48,D,427881,megawatthours,427881.0
2023-10-18 04:00:00,US48,D,407085,megawatthours,407085.0
2023-10-18 05:00:00,US48,D,387009,megawatthours,387009.0
2023-10-18 06:00:00,US48,D,372996,megawatthours,372996.0
2023-10-18 07:00:00,US48,D,363381,megawatthours,363381.0
2023-10-18 08:00:00,US48,D,357331,megawatthours,357331.0
2023-10-18 09:00:00,US48,D,357300,megawatthours,357300.0
2023-10-18 10:00:00,US48,D,364984,megawatthours,364984.0
2023-10-18 11:00:00,US48,D,388610,megawatthours,388610.0
2023-10-18 12:00:00,US48,D,413434,megawatthours,413434.0
2023-10-18 13:00:00,US48,D,424067,megawatthours,424067.0
2023-10-18 14:00:00,US48,D,426650,megawatthours,426650.0
2023-10-18 15:00:00,US48,D,427461,megawatthours,427461.0
2023-10-18 16:00:00,US48,D,428501,megawatthours,428501.0
2023-10-18 17:00:00,US48,D,430651,megawatthours,430651.0
2023-10-18 18:00:00,US48,D,434077,megawatthours,434077.0
2023-10-18 19:00:00,US48,D,437852,megawatthours,437852.0
2023-10-18 20:00:00,US48,D,443147,megawatthours,443147.0
2023-10-18 21:00:00,US48,D,448504,megawatthours,448504.0
2023-10-18 22:00:00,US48,D,455720,megawatthours,455720.0
2023-10-18 23:00:00,US48,D,462121,megawatthours,462121.0
2023-10-19 00:00:00,US48,D,468009,megawatthours,468009.0
2023-10-19 01:00:00,US48,D,464484,megawatthours,464484.0
2023-10-19 02:00:00,US48,D,451703,megawatthours,451703.0
2023-10-19 03:00:00,US48,D,432149,megawatthours,432149.0
2023-10-19 04:00:00,US48,D,409642,megawatthours,409642.0
2023-10-19 05:00:00,US48,D,388672,megawatthours,388672.0
2023-10-19 06:00:00,US48,D,373996,megawatthours,373996.0
2023-10-19 07:00:00,US48,D,363749,megawatthours,363749.0
2023-10-19 08:00:00,US48,D,357326,megawatthours,357326.0
2023-10-19 09:00:00,US48,D,356671,megawatthours,356671.0
2023-10-19 10:00:00,US48,D,364377,megawatthours,364377.0
2023-10-19 11:00:00,US48,D,387136,megawatthours,387136.0
2023-10-19 12:00:00,US48,D,409731,megawatthours,409731.0
2023-10-19 13:00:00,US48,D,419655,megawatthours,419655.0
2023-10-19 14:00:00,US48,D,422226,megawatthours,422226.0
2023-10-19 15:00:00,US48,D,426716,megawatthours,426716.0
2023-10-19 16:00:00,US48,D,430329,megawatthours,430329.0
2023-10-19 17:00:00,US48,D,435448,megawatthours,435448.0
2023-10-19 18:00:00,US48,D,442027,megawatthours,442027.0
2023-10-19 19:00:00,US48,D,448239,megawatthours,448239.0
2023-10-19 20:00:00,US48,D,454907,megawatthours,454907.0
2023-10-19 21:00:00,US48,D,461938,megawatthours,461938.0
2023-10-19 22:00:00,US48,D,469348,megawatthours,469348.0
2023-10-19 23:00:00,US48,D,474768,megawatthours,474768.0
2023-10-20 00:00:00,US48,D,476700,megawatthours,476700.0
2023-10-20 01:00:00,US48,D,471899,megawatthours,471899.0
2023-10-20 02:00:00,US48,D,457619,megawatthours,457619.0
2023-10-20 03:00:00,US48,D,436817,megawatthours,436817.0
2023-10-20 04:00:00,US48,D,413442,megawatthours,413442.0
2023-10-20 05:00:00,US48,D,391900,megawatthours,391900.0
2023-10-20 06:00:00,US48,D,375365,megawatthours,375365.0
2023-10-20 07:00:00,US48,D,362524,megawatthours,362524.0
2023-10-20 08:00:00,US48,D,354871,megawatthours,354871.0
2023-10-20 09:00:00,US48,D,353339,megawatthours,353339.0
2023-10-20 10:00:00,US48,D,359393,megawatthours,359393.0
2023-10-20 11:00:00,US48,D,378750,megawatthours,378750.0
2023-10-20 12:00:00,US48,D,399284,megawatthours,399284.0
2023-10-20 13:00:00,US48,D,410894,megawatthours,410894.0
2023-10-20 14:00:00,US48,D,419292,megawatthours,419292.0
2023-10-20 15:00:00,US48,D,428001,megawatthours,428001.0
2023-10-20 16:00:00,US48,D,434342,megawatthours,434342.0
2023-10-20 17:00:00,US48,D,442761,megawatthours,442761.0
2023-10-20 18:00:00,US48,D,450697,megawatthours,450697.0
2023-10-20 19:00:00,US48,D,456680,megawatthours,456680.0
2023-10-20 20:00:00,US48,D,462840,megawatthours,462840.0
2023-10-20 21:00:00,US48,D,470223,megawatthours,470223.0
2023-10-20 22:00:00,US48,D,476941,megawatthours,476941.0
2023-10-20 23:00:00,US48,D,477990,megawatthours,477990.0
2023-10-21 00:00:00,US48,D,473250,megawatthours,473250.0
2023-10-21 01:00:00,US48,D,463118,megawatthours,463118.0
2023-10-21 02:00:00,US48,D,449276,megawatthours,449276.0
2023-10-21 03:00:00,US48,D,430293,megawatthours,430293.0
2023-10-21 04:00:00,US48,D,410000,megawatthours,410000.0
2023-10-21 05:00:00,US48,D,389978,megawatthours,389978.0
2023-10-21 06:00:00,US48,D,374874,megawatthours,374874.0
2023-10-21 07:00:00,US48,D,364121,megawatthours,364121.0
2023-10-21 08:00:00,US48,D,354777,megawatthours,354777.0
2023-10-21 09:00:00,US48,D,349362,megawatthours,349362.0
2023-10-21 10:00:00,US48,D,348884,megawatthours,348884.0
2023-10-21 11:00:00,US48,D,354244,megawatthours,354244.0
2023-10-21 12:00:00,US48,D,363990,megawatthours,363990.0
2023-10-21 13:00:00,US48,D,376202,megawatthours,376202.0
2023-10-21 14:00:00,US48,D,387849,megawatthours,387849.0
2023-10-21 15:00:00,US48,D,398081,megawatthours,398081.0
2023-10-21 16:00:00,US48,D,406843,megawatthours,406843.0
2023-10-21 17:00:00,US48,D,414079,megawatthours,414079.0
2023-10-21 18:00:00,US48,D,420269,megawatthours,420269.0
2023-10-21 19:00:00,US48,D,426967,megawatthours,426967.0
2023-10-21 20:00:00,US48,D,433301,megawatthours,433301.0
2023-10-21 21:00:00,US48,D,441207,megawatthours,441207.0
2023-10-21 22:00:00,US48,D,447542,megawatthours,447542.0
2023-10-21 23:00:00,US48,D,448258,megawatthours,448258.0
2023-10-22 00:00:00,US48,D,448616,megawatthours,448616.0
2023-10-22 01:00:00,US48,D,442245,megawatthours,442245.0
2023-10-22 02:00:00,US48,D,430389,megawatthours,430389.0
2023-10-22 03:00:00,US48,D,415490,megawatthours,415490.0
2023-10-22 04:00:00,US48,D,398898,megawatthours,398898.0
2023-10-22 05:00:00,US48,D,382191,megawatthours,382191.0
2023-10-22 06:00:00,US48,D,368919,megawatthours,368919.0
2023-10-22 07:00:00,US48,D,357754,megawatthours,357754.0
2023-10-22 08:00:00,US48,D,349781,megawatthours,349781.0
2023-10-22 09:00:00,US48,D,345138,megawatthours,345138.0
2023-10-22 10:00:00,US48,D,344005,megawatthours,344005.0
2023-10-22 11:00:00,US48,D,347193,megawatthours,347193.0
2023-10-22 12:00:00,US48,D,354214,megawatthours,354214.0
2023-10-22 13:00:00,US48,D,364247,megawatthours,364247.0
2023-10-22 14:00:00,US48,D,373329,megawatthours,373329.0
2023-10-22 15:00:00,US48,D,382450,megawatthours,382450.0
2023-10-22 16:00:00,US48,D,391308,megawatthours,391308.0
2023-10-22 17:00:00,US48,D,401423,megawatthours,401423.0
2023-10-22 18:00:00,US48,D,409527,megawatthours,409527.0
2023-10-22 19:00:00,US48,D,416487,megawatthours,416487.0
2023-10-22 20:00:00,US48,D,425126,megawatthours,425126.0
2023-10-22 21:00:00,US48,D,433067,megawatthours,433067.0
2023-10-22 22:00:00,US48,D,441593,megawatthours,441593.0
2023-10-22 23:00:00,US48,D,447437,megawatthours,447437.0
2023-10-23 00:00:00,US48,D,451921,megawatthours,451921.0
2023-10-23 01:00:00,US48,D,449290,megawatthours,449290.0
2023-10-23 02:00:00,US48,D,438622,megawatthours,438622.0
2023-10-23 03:00:00,US48,D,422002,megawatthours,422002.0
2023-10-23 04:00:00,US48,D,402043,megawatthours,402043.0
2023-10-23 05:00:00,US48,D,385100,megawatthours,385100.0
2023-10-23 06:00:00,US48,D,372026,megawatthours,372026.0
2023-10-23 07:00:00,US48,D,362960,megawatthours,362960.0
2023-10-23 08:00:00,US48,D,358223,megawatthours,358223.0
2023-10-23 09:00:00,US48,D,359617,megawatthours,359617.0
2023-10-23 10:00:00,US48,D,369930,megawatthours,369930.0
2023-10-23 11:00:00,US48,D,394234,megawatthours,394234.0
2023-10-23 12:00:00,US48,D,419046,megawatthours,419046.0
2023-10-23 13:00:00,US48,D,429857,megawatthours,429857.0
2023-10-23 14:00:00,US48,D,432651,megawatthours,432651.0
2023-10-23 15:00:00,US48,D,436670,megawatthours,436670.0
2023-10-23 16:00:00,US48,D,441317,megawatthours,441317.0
2023-10-23 17:00:00,US48,D,446347,megawatthours,446347.0
2023-10-23 18:00:00,US48,D,452232,megawatthours,452232.0
2023-10-23 19:00:00,US48,D,457045,megawatthours,457045.0
2023-10-23 20:00:00,US48,D,461582,megawatthours,461582.0
2023-10-23 21:00:00,US48,D,467256,megawatthours,467256.0
2023-10-23 22:00:00,US48,D,473542,megawatthours,473542.0
2023-10-23 23:00:00,US48,D,476458,megawatthours,476458.0
2023-10-24 00:00:00,US48,D,479385,megawatthours,479385.0
2023-10-24 01:00:00,US48,D,474015,megawatthours,474015.0
2023-10-24 02:00:00,US48,D,461233,megawatthours,461233.0
2023-10-24 03:00:00,US48,D,442460,megawatthours,442460.0
2023-10-24 04:00:00,US48,D,420637,megawatthours,420637.0
2023-10-24 05:00:00,US48,D,400668,megawatthours,400668.0
2023-10-24 06:00:00,US48,D,386905,megawatthours,386905.0
2023-10-24 07:00:00,US48,D,376820,megawatthours,376820.0
2023-10-24 08:00:00,US48,D,370974,megawatthours,370974.0
2023-10-24 09:00:00,US48,D,370121,megawatthours,370121.0
2023-10-24 10:00:00,US48,D,378409,megawatthours,378409.0
2023-10-24 11:00:00,US48,D,401310,megawatthours,401310.0
2023-10-24 12:00:00,US48,D,424475,megawatthours,424475.0
2023-10-24 13:00:00,US48,D,434142,megawatthours,434142.0
2023-10-24 14:00:00,US48,D,437295,megawatthours,437295.0
2023-10-24 15:00:00,US48,D,441016,megawatthours,441016.0
2023-10-24 16:00:00,US48,D,445416,megawatthours,445416.0
2023-10-24 17:00:00,US48,D,449929,megawatthours,449929.0
2023-10-24 18:00:00,US48,D,453491,megawatthours,453491.0
2023-10-24 19:00:00,US48,D,456731,megawatthours,456731.0
2023-10-24 20:00:00,US48,D,459454,megawatthours,459454.0
2023-10-24 21:00:00,US48,D,464154,megawatthours,464154.0
2023-10-24 22:00:00,US48,D,469532,megawatthours,469532.0
2023-10-24 23:00:00,US48,D,472219,megawatthours,472219.0
2023-10-25 00:00:00,US48,D,476392,megawatthours,476392.0
2023-10-25 01:00:00,US48,D,471948,megawatthours,471948.0
2023-10-25 02:00:00,US48,D,460097,megawatthours,460097.0
2023-10-25 03:00:00,US48,D,441752,megawatthours,441752.0
2023-10-25 04:00:00,US48,D,419665,megawatthours,419665.0
2023-10-25 05:00:00,US48,D,399407,megawatthours,399407.0
2023-10-25 06:00:00,US48,D,384784,megawatthours,384784.0
2023-10-25 07:00:00,US48,D,373711,megawatthours,373711.0
2023-10-25 08:00:00,US48,D,367408,megawatthours,367408.0
2023-10-25 09:00:00,US48,D,366630,megawatthours,366630.0
2023-10-25 10:00:00,US48,D,374052,megawatthours,374052.0
2023-10-25 11:00:00,US48,D,394158,megawatthours,394158.0
2023-10-25 12:00:00,US48,D,416990,megawatthours,416990.0
2023-10-25 13:00:00,US48,D,427996,megawatthours,427996.0
2023-10-25 14:00:00,US48,D,434424,megawatthours,434424.0
2023-10-25 15:00:00,US48,D,440899,megawatthours,440899.0
2023-10-25 16:00:00,US48,D,446990,megawatthours,446990.0
2023-10-25 17:00:00,US48,D,452767,megawatthours,452767.0
2023-10-25 18:00:00,US48,D,461455,megawatthours,461455.0
2023-10-25 19:00:00,US48,D,464920,megawatthours,464920.0
2023-10-25 20:00:00,US48,D,470454,megawatthours,470454.0
2023-10-25 21:00:00,US48,D,473773,megawatthours,473773.0
2023-10-25 22:00:00,US48,D,477757,megawatthours,477757.0
2023-10-25 23:00:00,US48,D,479327,megawatthours,479327.0
2023-10-26 00:00:00,US48,D,479767,megawatthours,479767.0
2023-10-26 01:00:00,US48,D,473536,megawatthours,473536.0
2023-10-26 02:00:00,US48,D,462369,megawatthours,462369.0
2023-10-26 03:00:00,US48,D,443075,megawatthours,443075.0
2023-10-26 04:00:00,US48,D,421160,megawatthours,421160.0
2023-10-26 05:00:00,US48,D,401489,megawatthours,401489.0
2023-10-26 06:00:00,US48,D,385477,megawatthours,385477.0
2023-10-26 07:00:00,US48,D,373289,megawatthours,373289.0
2023-10-26 08:00:00,US48,D,366986,megawatthours,366986.0
2023-10-26 09:00:00,US48,D,365287,megawatthours,365287.0
2023-10-26 10:00:00,US48,D,372982,megawatthours,372982.0
2023-10-26 11:00:00,US48,D,393583,megawatthours,393583.0
2023-10-26 12:00:00,US48,D,416312,megawatthours,416312.0
2023-10-26 13:00:00,US48,D,427792,megawatthours,427792.0
2023-10-26 14:00:00,US48,D,435890,megawatthours,435890.0
2023-10-26 15:00:00,US48,D,445301,megawatthours,445301.0
2023-10-26 16:00:00,US48,D,452766,megawatthours,452766.0
2023-10-26 17:00:00,US48,D,459006,megawatthours,459006.0
2023-10-26 18:00:00,US48,D,465325,megawatthours,465325.0
2023-10-26 19:00:00,US48,D,470634,megawatthours,470634.0
2023-10-26 20:00:00,US48,D,475165,megawatthours,475165.0
2023-10-26 21:00:00,US48,D,480704,megawatthours,480704.0
2023-10-26 22:00:00,US48,D,483110,megawatthours,483110.0
2023-10-26 23:00:00,US48,D,483097,megawatthours,483097.0
2023-10-27 00:00:00,US48,D,483273,megawatthours,483273.0
2023-10-27 01:00:00,US48,D,477240,megawatthours,477240.0
2023-10-27 02:00:00,US48,D,465718,megawatthours,465718.0
2023-10-27 03:00:00,US48,D,448251,megawatthours,448251.0
2023-10-27 04:00:00,US48,D,427361,megawatthours,427361.0
2023-10-27 05:00:00,US48,D,406162,megawatthours,406162.0
2023-10-27 06:00:00,US48,D,390338,megawatthours,390338.0
2023-10-27 07:00:00,US48,D,377989,megawatthours,377989.0
2023-10-27 08:00:00,US48,D,370544,megawatthours,370544.0
2023-10-27 09:00:00,US48,D,368709,megawatthours,368709.0
2023-10-27 10:00:00,US48,D,374707,megawatthours,374707.0
2023-10-27 11:00:00,US48,D,392763,megawatthours,392763.0
2023-10-27 12:00:00,US48,D,415029,megawatthours,415029.0
2023-10-27 13:00:00,US48,D,428510,megawatthours,428510.0
2023-10-27 14:00:00,US48,D,439014,megawatthours,439014.0
2023-10-27 15:00:00,US48,D,451153,megawatthours,451153.0
2023-10-27 16:00:00,US48,D,461311,megawatthours,461311.0
2023-10-27 17:00:00,US48,D,468875,megawatthours,468875.0
2023-10-27 18:00:00,US48,D,473617,megawatthours,473617.0
